frame,nose_x,nose_y,left-eye_x,left-eye_y,right-eye_x,right-eye_y,left-ear_x,left-ear_y,right-ear_x,right-ear_y,left-shoulder_x,left-shoulder_y,right-shoulder_x,right-shoulder_y,left-elbow_x,left-elbow_y,right-elbow_x,right-elbow_y,left-wrist_x,left-wrist_y,right-wrist_x,right-wrist_y,left-hip_x,left-hip_y,right-hip_x,right-hip_y,left-knee_x,left-knee_y,right-knee_x,right-knee_y,left-ankle_x,left-ankle_y,right-ankle_x,right-ankle_y,frame_height,frame_width,tracking_id,dist_ear_nose,look_down
51,563.9501469379547,376.18291327803473,576.2529207266986,357.4565609610846,540.7990404223865,361.75335240372544,594.2936661638639,365.509608073447,506.5839470424195,377.50193638609755,635.919372598382,463.6424642575589,476.76153415438034,476.428001210132,668.4960065088175,579.6628503335477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-1.3190231080628223,False
51,712.2334960243849,314.4779761501643,725.5183474156789,302.791039172145,698.6820640010282,304.6643760240687,750.4011558412795,308.54996376392387,680.7350476196989,313.488316994878,788.2371791313441,364.49396844601614,659.5837451756644,365.5251598036832,817.3623821084296,424.89323927934754,626.5567172776784,416.38960831402227,739.8909331964959,423.5122280009737,635.4547779300366,417.0091377652016,770.2309564373708,503.8609461784053,686.7659310210424,501.6048654641719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,0.9896591552862901,True
51,713.0072205472128,312.9685239388751,726.8065886957248,300.8496883741523,698.1166763740039,302.70442448361626,748.8254126535187,308.3315939160038,462.42789310992293,217.51164926858672,781.9591077367477,365.6297715854307,650.9122041771286,370.89213705245953,815.433504939732,428.1941810275142,625.0078955593331,427.1340758569368,718.917987529483,433.2318643202998,644.8699048502986,429.13101453009773,766.9955248665551,519.2654878319098,679.6647437396044,519.1664808228338,753.5290447210116,575.3080790635141,674.1298291488408,572.9449292697598,4.007675063270256,3.626056211629471,0.18942000425963662,0.17949941681997503,1080.0,1920.0,1,4.636930022871297,True
51,1353.7930370360157,408.31993062154834,1372.4534568026745,389.1376581400401,1332.3001038045709,390.8030612233261,1404.3674623673362,397.53208969166565,1302.8798192932593,401.0623681989035,1449.154547292622,496.68070274369234,1271.588343647559,497.5367157030199,0.0,0.0,-7.253570179085347,-3.6645633364208634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,7.25756242264481,True
51,1488.6949668235097,546.82241834611,1518.567226283541,523.022701212091,1464.4961433320593,516.6384691404568,0.0,0.0,1417.7355152749267,521.4974560593428,1592.5004397140754,664.330388439796,1350.0928423690802,668.2066195806356,0.0,0.0,1399.0717245880169,896.1347467370819,0.0,0.0,-25.510501095812298,-15.117631692047992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,25.32496228676723,True
51,455.47741327437535,512.0392575013161,477.2559071097195,486.73400826709303,418.3586188632526,491.9796897986629,512.2505684575665,507.9781086700055,365.70747452966253,522.9156660800288,571.2705053087934,632.3042740164525,305.5021859653246,636.594950950325,648.1183126015325,750.7206167616132,185.65528632575533,734.2630387785958,491.6574015279259,779.5072006990988,326.6811297467452,763.1043187125563,497.4382156411853,921.198161961747,332.3761858727852,917.2762715768736,433.6310935533582,1085.5776110405754,322.6637838621149,1179.9118680958545,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-10.876408578712699,False
52,0.0,0.0,0.0,0.0,0.0,0.0,1919.6969995228917,0.0,0.0,0.0,1777.7286510227746,308.4406431946105,0.0,0.0,1602.7162398944083,995.449548696223,0.0,0.0,1448.3831650510965,811.9001643859186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
52,457.77686819609875,515.4683725373905,477.1563456524051,492.49273187992384,423.90462488192094,496.3312387592955,499.8684976683255,512.337156615938,370.0854823462035,525.6461214443336,555.6087535737395,630.7173443455578,312.31001487126997,639.007272969439,643.2665668349197,759.230295724498,175.32825292890763,758.7297580700831,481.55406561137715,763.4311169461926,332.5236941998565,769.4079796020277,511.4736505456134,934.7644232978224,351.7733142207688,939.104793581531,3.9235370374822587,8.126288010111118,-55.46144592550963,-181.17563283462766,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-10.17774890694318,False
52,1285.6355658010739,329.8509208930293,1302.303899476774,310.83267455489283,1267.6941096514283,314.03088207163285,1348.1233812351506,308.0888179975267,1248.6940028341385,312.530146031697,1363.7151123114004,368.33826720397917,1238.6746480780882,363.5438484333979,0.0,0.0,1189.4158765960424,425.04231380548646,0.0,0.0,1190.3019843887398,444.2498824988265,0.0,0.0,46.87875607513824,19.021536648266505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,17.320774861332325,True
52,563.8285745024497,376.38707003641673,575.7693629941082,357.61854939419163,540.8229372773695,362.0475542296588,593.6251450687378,365.5874497010854,506.7707335261523,378.03895569910503,635.3995360112109,463.8661076258443,476.7012078907973,477.14253197421664,668.7550386871519,579.1472175579138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-1.6518856626883007,False
52,712.003185709309,314.75833679927837,725.2337455316757,303.0645138340394,698.3827062574602,304.9781709677386,750.0004889614867,308.6569783097153,680.305411196509,313.6995437829947,787.7334157272243,364.4398597386932,659.2313962484554,365.2729780577533,816.5116521033686,425.2817014388128,625.7328644617841,415.90179745012,738.9309726151077,423.1927332392254,634.2046141824571,415.50489594231783,769.7015783604763,503.8553736457548,686.3382205552024,501.5050502079595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,1.058793016283687,True
52,713.0886619700078,313.2070788153115,726.8467664033094,300.87058151477476,697.8053308480444,302.87203249858686,748.3556740475315,308.2456469645605,536.692206062506,252.12810971941212,781.5402404820925,365.9074461539836,648.6971512869802,371.45456986176936,814.8148794154571,428.6283133574537,621.5256135173208,427.7333717721386,718.2418263127022,433.6057209175287,644.6166482169904,429.9593260757143,766.157892128825,519.8011400594196,677.7987072446409,519.8709336816944,754.299274347632,576.8110288495233,673.0743367330298,574.5287243367515,3.806011434455345,3.437803845481221,0.004128442730177076,0.0026915422422541936,1080.0,1920.0,1,4.961431850751012,True
52,1353.8744180103026,408.1490734026526,1372.3245178560092,389.0157557273862,1332.3859739926677,390.76846933703837,1399.7473016016575,396.3306045820747,1302.9546230373085,401.269775341659,1448.920873786917,497.05497262841766,1271.4633647773965,497.9238048453449,0.0,0.0,-0.033934086612395595,-0.024186198641307766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,6.879298060993619,True
52,1488.135791956689,546.7353945279439,1518.5846353342986,522.7966283324448,1464.2943205559482,516.6386244843766,0.0,0.0,1418.817214597605,521.2860496754931,1595.2987546765705,663.66287200089,1351.2750603705801,666.444027422459,0.0,0.0,1375.6100156017549,876.3592467772131,0.0,0.0,-32.349422104033266,-19.11120223886191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,25.449344852450736,True
52,455.7310129138118,511.8766577157117,477.45630804818734,486.7323714275492,418.96190150878226,491.9326976052268,512.5646388770439,508.1430626993294,366.5781449144555,522.9266421055955,572.5932840978891,632.6410654089407,305.2185968716357,637.0238938127043,649.0348159514249,750.8627971774843,185.62302602211008,734.1972987596351,491.55767049079606,780.457072838406,326.0050578972661,763.0344180959862,497.2560297518994,922.4711694803266,330.35094411157013,918.2745158925004,426.4502170641203,1073.5073252316454,310.83975511271996,1171.6008458087576,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-11.049984389883832,False
53,0.0,0.0,0.0,0.0,0.0,0.0,1903.0905251574472,0.0,0.0,0.0,1785.846612433382,311.636680682553,0.0,0.0,1602.52768866357,998.7183195285636,0.0,0.0,1456.5027280995203,816.1674479186901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
53,457.3607981497288,515.0820436477745,476.7907423283562,491.8160566414958,423.64812003935344,495.6553410396578,500.3432764306717,511.5369986771412,370.46758311868143,524.65390398333,555.8340570791856,630.5532713196505,311.9230198444168,638.920090188811,642.3440824399643,757.3622261015822,174.09474972306214,757.6552982035535,482.24860031094,765.4830175723924,333.105998887778,768.567289629325,511.7131722181074,933.0037667603148,351.19515736480304,937.5564360946685,4.2945489042540475,8.898045617718074,-61.513166466811256,-200.9661046245907,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-9.57186033555547,False
53,1285.4529503213125,330.1799853715494,1302.0138499614638,311.09442745743127,1267.3992167670785,314.34851805122076,1340.5253058393494,306.81524843841015,1248.5464317721771,313.01087150007083,1363.7707595079905,369.3283767442836,1239.1251653882664,364.29932730462457,0.0,0.0,1190.1253359235566,425.671662265208,0.0,0.0,1190.2683509380754,444.71025002729675,0.0,0.0,-101.60468021352857,-42.725697411903774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,17.169113871478544,True
53,563.860438090992,376.6147253511263,575.5913055737811,357.9731174102058,541.0598385079503,362.35270945109687,593.2427169951909,366.0743320982406,507.1879466350239,378.45724959693825,634.9078081253768,464.0675583279623,476.84599851177074,477.38613992610215,668.8785418209707,578.410603130603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-1.8425242458119442,False
53,712.0156380066132,315.1156652542366,725.2483637876348,303.45934136003666,698.3848222853205,305.33250026580123,749.8934094775063,308.94732867691977,680.1984664688587,313.87951331211985,787.2698908230093,364.39814318852603,659.0756710781353,364.99439548484344,816.1215404208525,425.2417122733377,625.3555367997991,415.3030412858793,739.5314707066051,423.0691033241525,633.529280427731,414.50023950511945,769.0474015721023,503.6274769742277,685.902586919186,501.2111641468321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,1.2361519421167486,True
53,713.2824580166996,313.5469912486709,727.023396461308,301.09691808119806,697.750130536388,303.1477060538227,748.1242704570075,308.36243436541343,594.2753577845986,278.8647927548509,781.2867603960538,366.110401964537,647.1326133879992,371.72113939635994,814.6341452044709,428.69423803034806,618.993372741285,427.7820757167693,718.6207493781878,433.9170091589396,644.3148224247825,430.32313372765907,765.3918044669688,520.2893240220454,676.2188850896305,520.4242173967407,754.1877592235813,577.7979913199802,671.1550523296271,575.5837412770237,3.245272460355897,2.927923196258085,-0.09934721786514852,-0.09589932332132695,1080.0,1920.0,1,5.184556883257471,True
53,1354.109151520708,408.1186092335759,1372.4289956715675,389.19914563506126,1332.6923957946344,390.80849696612876,1397.3218722488857,396.27295588515284,1303.1652606074988,401.4227953593335,1447.9628379739238,497.6914378275878,1271.4062566347093,498.13980603435357,0.0,0.0,3.982893791735863,2.002064124605268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,6.69581387424239,True
53,1487.8210358449464,546.9821986696654,1518.7838414694472,522.8443611432673,1464.5019663607477,516.291373166321,0.0,0.0,1419.8799401601825,519.5997204947407,1594.6664293195852,663.9704933538748,1353.153870333673,664.5148771212814,0.0,0.0,1359.7744614837472,859.8568399144367,0.0,0.0,-32.337310672409544,-19.07809739268184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,27.3824781749247,True
53,456.32961038295775,511.65247794999374,478.1239864182302,486.64249883516646,419.92355473165327,491.75516328001254,513.3467909639155,507.80188039364026,367.75636747286876,522.3751397059552,573.8306257327491,632.4555967007707,305.62567909193143,636.588250344833,650.3375767799993,751.6701811953311,186.6748687697904,734.5109691161272,492.16225062609436,780.8938843866429,325.8940689984763,763.7825926506598,494.63765564507287,922.9676086683854,327.09807991055834,918.0846223569993,412.20248954732665,1063.4131082714475,294.0393947774232,1151.0513652798213,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-10.722661755961497,False
54,0.0,0.0,0.0,0.0,0.0,0.0,1890.964457409064,0.0,0.0,0.0,1785.994666614931,313.2173930636764,0.0,0.0,1606.2918754799591,1001.4214823274509,0.0,0.0,1456.2390849374383,823.2948826124742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
54,458.9360853851951,515.1313419518679,478.2923867941619,491.8866930420223,424.9646243330686,496.0395848622351,501.7031115232979,511.3668929294353,371.23648563223907,525.2867974186158,558.2078932929612,631.0911334485288,313.33139677807065,639.455737593854,644.2418454887003,760.8120895677401,177.71447753750783,759.6275872404902,484.27682692261556,764.9432379060397,332.8682401056877,769.8280264202411,511.8684907449286,935.5293916514896,350.5963703271864,939.4801583447017,4.665560771025836,9.66980322532503,-67.56488700811288,-220.75657641455376,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-10.15545546674798,False
54,1285.3837570050807,330.2874066294779,1301.8135078421478,311.23128986577353,1267.3123809246913,314.50266974384016,1335.2861063801415,305.9208350325193,1248.459426465792,313.2366589143008,1363.4865088889512,369.7626049059294,1239.12226194671,364.6678721088266,0.0,0.0,1190.4345861232498,426.06073462632673,0.0,0.0,1189.9816740422339,445.1250087187089,0.0,0.0,-172.15785131363057,-72.00965129443433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,17.050747715177124,True
54,563.9986383461406,376.7820002272372,575.5112894486386,358.137754140973,541.1697796396161,362.58602589190144,592.8739945209028,366.20749248392997,507.16646097878726,378.8269215412038,634.7059078727955,464.0920237186185,476.8161828202681,477.6893964246615,669.2703647140346,577.911674383043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-2.044921313966597,False
54,712.0775831358237,315.45332648182654,725.2644190285679,303.8959273216254,698.4567162186104,305.7244754486005,749.6904806128778,309.281344161385,680.1276295398017,314.1130504842019,786.8354446811842,364.2322766728461,658.8124107416128,364.5163492336658,815.3035860054134,425.6164989683834,624.8553468529716,414.9350636768284,738.4075350913962,423.46130816524453,632.5062200347128,414.20284922300465,768.4009507511558,503.2664025532695,685.3153262257799,500.7236166123445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,1.3402759976246443,True
54,713.4342051722672,313.8592367008333,727.1439096275557,301.34120539696755,697.774275320694,303.40466635334997,747.9883686544359,308.4635235576457,635.7769173028603,298.0245627016147,781.2144589374842,366.26465507899644,646.1427536733778,371.8178905006461,814.2617361547192,429.24157171053207,617.2375263701466,428.03532162548885,718.0860940827715,434.31022754716696,643.9099012425607,430.4737849038253,765.1292216869302,521.1225579863323,675.30122800027,521.2928528393064,754.7468502380282,578.9802518328621,669.6990398464231,576.8221700247025,2.551051276571344,2.299379068771664,-0.14515021523608676,-0.13939368286276133,1080.0,1920.0,1,5.395713143187606,True
54,1354.2292605006967,408.12436006560176,1372.4546952685625,389.29188465300166,1332.8735453811971,390.79668833059856,1396.464164013427,396.3152037894255,1303.2648517090024,401.34540537459185,1447.3018307161426,498.2219665574505,1271.3471982996214,498.23892465910865,0.0,0.0,5.7460316158928135,2.892295327772875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,6.778954691009915,True
54,1487.484916582026,546.7363375713282,1519.2164744091779,522.7270519564527,1464.977749989257,515.2297711087353,0.0,0.0,1421.1583025504815,517.1564118807289,1595.0069984168567,664.7047158643352,1353.9873770322963,663.0042057659703,0.0,0.0,1348.1008054504882,848.8200321056758,0.0,0.0,-28.518678010297048,-16.81078346715867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,29.57992569059934,True
54,457.3331221851254,511.69279823445703,478.86301083546937,486.72815648183433,421.0640916502971,491.9711998872867,513.7134389648966,507.4971739618767,368.8446848781721,522.5052036553261,575.2326622755157,631.9399773906312,306.4660015497165,636.4870332480373,651.5008561097438,752.6139474478797,188.53077032828372,735.9866264609349,493.47088537328256,780.931865593628,326.0719796731211,764.6201528922038,493.337143785364,922.4435364446223,324.8962389434075,917.1523403231664,401.7456590149526,1054.6589369163946,276.2885093164976,1125.4835487351468,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-10.812405420869084,False
55,0.0,0.0,0.0,0.0,0.0,0.0,1882.7290331483478,0.0,0.0,0.0,1786.4910181232256,314.41263191112677,0.0,0.0,1610.4219676316468,1002.8837481566615,0.0,0.0,1458.3572432596832,828.4595625094531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
55,459.1682520958267,514.942318481226,478.3509979278747,491.44219447301884,425.1238753126391,495.79561073828927,502.3190511373768,510.8400341506862,371.6533500485795,525.0816242930912,558.6261045950043,630.6051235887588,313.1046507578127,639.0112988013881,643.195036440738,759.4283342369225,175.4274659340101,758.4449697888102,485.4378796366467,766.5645084336129,332.3239782895532,769.0845624976515,511.4428378995141,931.6271813304846,349.2223221826685,935.6842478159048,5.036572637797625,10.441560832931986,-73.6166075494145,-240.5470482045168,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-10.139305811865142,False
55,1285.102228755286,330.3259380572738,1301.5211387658449,311.3934030418932,1267.153112963281,314.51481491106694,1331.93642417098,305.630930443877,1248.3304066145781,313.21277930211835,1362.9529831430277,370.3550653040572,1238.7752695097754,364.71721483160616,0.0,0.0,1190.4977878412515,425.9946827934213,0.0,0.0,1189.1276209199386,445.5573536863678,0.0,0.0,-191.0789589920515,-79.79784906477823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,17.11315875515544,True
55,563.9030721819704,376.8853959263148,575.4279569709415,358.3092102015973,541.0902366341985,362.65445408842413,592.752638609741,366.49457548599463,506.96687684839065,378.88931509687967,634.5764996728379,464.1886060728476,476.39274237312924,477.83365441577104,669.7109432722746,577.5630799278513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-2.0039191705648705,False
55,712.0741872350346,315.6450931092743,725.2515420775989,304.1924076426681,698.4755217984863,305.96973472610085,749.5177558013353,309.5470285222941,680.0153851642345,314.26759120754605,786.3928892807031,364.0500907860583,658.4216715325006,364.0432173840115,814.1441717997869,425.9199289914099,624.2168560927014,414.5518893187059,736.3324566254886,423.6670926565713,631.427105858005,413.83100267338,767.6467419024385,502.82358352967725,684.4873447618506,500.1656258308849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,1.3775019017282375,True
55,712.6569777439114,314.0142916096351,726.403390491058,302.4011566845532,698.8443852120803,303.6354081444361,748.6102924117126,309.2593267852876,363.76129677552836,170.6114573780676,781.7188680824408,364.99318525517765,652.8938665601052,367.7084061206064,815.0636078492718,428.9678264491701,625.1511951965037,423.453795525085,717.272514287974,432.71298079994324,641.1731293228497,423.8356712064498,766.5476834204142,522.5683946870298,680.5542725167443,521.4504092376409,746.9839894857932,575.7322259648528,667.2768098429891,572.9373937236505,1.864472151951662,1.6789716009719424,-0.1534982900651199,-0.14713714364043085,1080.0,1920.0,1,4.754964824347496,True
55,1354.3624239265935,408.20692979595736,1372.3981430790761,389.4636845088631,1333.0709928380345,390.93943587007345,1396.3319206447368,396.6762017578633,1303.4120976920929,401.49206644122313,1446.6020096833254,498.56821514914583,1271.161056819132,498.38334368708104,0.0,0.0,6.048682949643688,3.0461630241984294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,6.714863354734234,True
55,1488.072716435961,546.1889412028312,1520.0874195704444,522.4670250215241,1466.046379004733,514.3935110212958,0.0,0.0,1422.4993638866406,515.9532686036123,1596.1169117306015,665.3505178661401,1354.1337829189556,663.0413541008768,0.0,0.0,1338.618888970362,842.1373274493619,0.0,0.0,-23.03443825660319,-13.568918362769717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,30.2356725992189,True
55,458.71101335407,511.7346054144835,479.9940241149401,487.01991350253553,422.4811428406164,492.217498882306,514.1729128023018,507.85909234384917,369.8835022881576,522.8833905419606,575.4631771637784,631.8337329626277,307.8065117525076,636.3661278567965,651.6225481016231,753.1816639652673,189.95794127600382,737.1598982942014,494.897379391614,780.9861208282678,326.5053308424615,765.2063057146561,490.8721971427523,921.8828925288567,322.5758652356604,915.9441509729397,391.22343423247156,1047.9390064445013,259.5682052947759,1099.645758752161,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-11.148785127477083,False
56,0.0,0.0,0.0,0.0,0.0,0.0,1879.074476143373,0.0,0.0,0.0,1787.324803446959,316.19099812116855,0.0,0.0,1613.885073040363,1005.6488967802968,0.0,0.0,1459.3887583316125,833.8772966024633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
56,460.85032644099516,515.2256857841032,480.0595745571883,491.88452450049823,426.6622634793701,496.39380406037714,503.8138642173079,511.1266625626165,372.7778773019069,525.7658988538138,560.8258947100801,631.0799536460509,314.9505583921003,639.0535060196564,644.1589544596201,762.4650095080134,178.33122333116705,759.5056901668744,485.82286597218234,766.233950864365,331.66969633952067,770.2073010356038,512.6442679900368,934.2294958583652,350.48592614281785,937.6401491038351,5.407584504569414,11.213318440538941,-79.66832809071612,-260.33751999447986,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-10.540213069710603,False
56,1284.6904152880786,330.3784719671173,1301.1403361424648,311.62176312291797,1266.9901629172562,314.43099697202916,1329.7553672451422,305.5885558327869,1248.1421789461824,312.7065132536224,1361.6558672929277,370.6000715600801,1238.1322412036843,364.04557459605263,0.0,0.0,1190.5748240659798,425.4451148084682,0.0,0.0,1188.3422918371261,445.61357619334984,0.0,0.0,383.16753643149434,160.54882239061527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,17.671958713494917,True
56,563.7610452809131,376.9428117235986,575.3140805434292,358.33538814366784,540.9087764890187,362.66605244480957,592.6514141757551,366.53879695385683,506.70259178860647,378.9153798217195,634.62739756128,464.4780040701564,476.09702216835973,477.9915544707871,669.8322991769921,577.7897735002059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-1.9725680981209166,False
56,712.4934406787374,315.5704362969399,725.1201228734614,303.7161965814846,698.5172294701516,305.69280500562564,748.3599161532426,309.4161672871908,679.5296955815294,315.2155948278373,787.4038319989163,364.5506581380072,656.025032328122,365.21518769202163,819.0318792843209,425.2678746661552,616.4643393034271,414.4932584673648,728.4424716400266,426.57882426491096,632.0863813180721,418.3950532991578,769.7969177741951,510.81415229058223,684.3260011805753,507.93913153409034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,5,0.35484146910255276,True
56,712.8054875959729,314.110882753159,726.3721561260811,302.2230214138349,698.3848333756937,303.77802946368143,747.9482159681718,308.9878986206271,469.1582021957663,219.93274636237672,781.3308806314606,365.2671330242326,650.5312524079546,368.9564974242477,814.2731442037773,428.9745760911698,621.8268963044871,424.81751301955853,716.4738262416397,433.36079123249635,641.5756207193017,426.3015755367856,765.8772918339934,522.1250349031661,678.6549469585774,521.473363780382,749.8956478928374,577.1627630586173,667.7902630120504,574.66067684731,1.263074124911972,1.1362198705820574,-0.14004405459029035,-0.13409669837206367,1080.0,1920.0,1,5.122984132531883,True
56,1354.4142262587345,408.24661332702163,1372.444253025179,389.5737508617815,1333.1483798070165,390.9215653785912,1396.9290853507566,397.13950213720415,1303.371302244566,401.42961602107863,1446.151430846157,499.11218802236215,1270.8800354537914,498.4862225225655,0.0,0.0,5.503888404116166,2.772606356355936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,8,6.816997305943005,True
56,1488.9013341506445,545.6876098668826,1520.939294659645,522.2853978987332,1467.35412863154,513.5426615867617,0.0,0.0,1423.6562224227653,513.650009753409,1594.7800415155561,663.228671291723,1354.5696277376874,659.9466354369458,0.0,0.0,1332.5732432774869,833.5000470906806,0.0,0.0,-17.270897238909733,-10.167525916324673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,9,32.03760011347356,True
56,459.6764277083169,511.9487107510931,480.8995220724327,487.3456337715417,423.5639021225997,492.505581456807,514.8449958971725,508.00727024349067,370.86141023473203,522.8908514094948,575.3992907819717,631.8156532746633,309.42371045139856,636.4304014120685,651.6766040357489,753.4105304095699,190.88675570703637,738.1102729326154,495.392635498585,781.184235397509,326.74669568056555,766.2348717953752,491.2796981171085,922.3810862263947,323.4770105593759,916.38155196724,388.88481754488555,1041.2115334418681,250.59518049891852,1076.1170633445686,0.0,0.0,0.0,0.0,1080.0,1920.0,10,-10.942140658401684,False
57,0.0,0.0,0.0,0.0,0.0,0.0,1877.341479969365,0.0,0.0,0.0,1788.71763194597,318.0048171281467,0.0,0.0,1616.3251066006094,1007.1062757784874,0.0,0.0,1461.5889560001795,837.8423159661698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,7,0.0,True
57,462.44030300853734,515.3973703201226,481.7062486683097,492.0090673656561,428.002569894029,496.6828855006131,505.39240385546594,510.98048892374726,373.68175414271303,526.0673672193981,562.6798734072124,631.305807711541,316.5929222011409,639.2883274310261,645.8856006849654,764.2127880021246,180.3716253906424,760.1723103165268,486.5472993306051,766.0492495441066,331.2089215657764,771.3536109519576,514.0726982974795,936.0762195872081,352.0960907781653,939.230011446806,5.7785963713412025,11.985076048145897,-85.72004863201774,-280.1279917844429,0.0,0.0,0.0,0.0,1080.0,1920.0,2,-10.669996899275475,False
57,1284.3843538736571,330.4957300766417,1300.8090267115326,311.87815599457576,1266.919900388603,314.4257349051687,1328.5292517823061,305.8014061708714,1248.0671505923312,312.36820181829233,1360.3798786402856,371.1243331085419,1237.697306426429,363.7593281062561,0.0,0.0,1190.783563152108,424.95777722194276,0.0,0.0,1187.688162980124,445.0401441972295,0.0,0.0,806.4023232731658,337.891304282771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,3,18.127528258349344,True
57,563.7295960040285,377.0557133370576,575.3311144422003,358.50176658139003,540.9687732424396,362.7187801171722,592.7699588762132,366.7813336117965,506.9009408801908,378.8994177504316,634.8000250604836,464.71247938192033,476.42507152501116,477.9775438356272,670.4851301037253,577.2212717980937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1920.0,4,-1.8437044133739846,False
